Date,Ticker,Open,High,Low,Close,Adjusted,Returns,Volume
2015-01-05,MCD,93.30000305175781,93.68000030517578,92.22000122070312,92.2300033569336,71.10955047607422,-0.011044546265868482,6211900
2015-01-06,MCD,92.66999816894531,93.80999755859375,91.87999725341797,92.4000015258789,71.24061584472656,0.0018431471971749325,6484100
2015-01-07,MCD,93.26000213623047,94.05000305175781,92.86000061035156,94.01000213623047,72.48192596435547,0.01742419131151851,6400300
2015-01-08,MCD,94.2300033569336,94.9800033569336,94.05000305175781,94.36000061035156,72.75177764892578,0.003723020338932681,5476700
2015-01-09,MCD,93.97000122070312,93.97000122070312,92.77999877929688,93.20999908447266,71.8651351928711,-0.012187227373787413,4283300
2015-01-12,MCD,93.52999877929688,93.80999755859375,92.5999984741211,93.01000213623047,71.71096801757812,-0.0021452290443650934,3989600
2015-01-13,MCD,93.94999694824219,94.44000244140625,92.41999816894531,92.83000183105469,71.57213592529297,-0.001935995233687593,5971200
2015-01-14,MCD,91.44999694824219,92.05000305175781,91.12000274658203,91.54000091552734,70.57755279541016,-0.013896233737120234,7745500
2015-01-15,MCD,91.97000122070312,92.3499984741211,90.97000122070312,91.37999725341797,70.45417785644531,-0.0017480761811404788,5737500
2015-01-16,MCD,91.05000305175781,91.69000244140625,90.73999786376953,91.48999786376953,70.53900146484375,0.0012039542718285112,6927000
2015-01-20,MCD,91.63999938964844,91.87999725341797,90.2300033569336,90.80000305175781,70.00701141357422,-0.007541785965522574,6967300
2015-01-21,MCD,90.16000366210938,90.45999908447266,89.54000091552734,90.33999633789062,69.65234375,-0.005066173464811641,8682200
2015-01-22,MCD,90.62000274658203,90.97000122070312,89.83999633789062,90.88999938964844,70.07640075683594,0.006088194366552724,7536400
2015-01-23,MCD,90.91999816894531,91.63999938964844,89.43000030517578,89.55999755859375,69.05095672607422,-0.014633229156845506,11496000
2015-01-26,MCD,89.38999938964844,90.69999694824219,89.29000091552734,90.66999816894531,69.90679931640625,0.012394362524579705,7753300
2015-01-27,MCD,89.95999908447266,90.30999755859375,89.55999755859375,89.56999969482422,69.05867767333984,-0.012132176717570942,6640800
2015-01-28,MCD,89.73999786376953,89.81999969482422,88.7699966430664,88.77999877929688,68.44957733154297,-0.008820040613549351,6921300
2015-01-29,MCD,91.5,93.5,91.26000213623047,93.2699966430664,71.91136932373047,0.05057433701043812,19146900
2015-01-30,MCD,92.6500015258789,93.30000305175781,92.30999755859375,92.44000244140625,71.2714614868164,-0.00889856281325041,12385400
2015-02-02,MCD,92.05000305175781,92.66000366210938,91.43000030517578,92.51000213623047,71.32543182373047,0.0007572503185451218,6751400
2015-02-03,MCD,92.63999938964844,93.9800033569336,92.44999694824219,93.91999816894531,72.41252899169922,0.015241368193260163,7373000
2015-02-04,MCD,93.5,94.43000030517578,93.5,94.05000305175781,72.51277160644531,0.001384326940957692,6464800
2015-02-05,MCD,94.0999984741211,94.83000183105469,94.0,94.33999633789062,72.73638153076172,0.00308373158772679,5564100
2015-02-06,MCD,94.1500015258789,94.4800033569336,93.6500015258789,93.98999786376953,72.46652221679688,-0.003710100891542334,4662700
2015-02-09,MCD,93.30000305175781,93.44999694824219,92.54000091552734,92.72000122070312,71.48735809326172,-0.013511951361565355,8203000
2015-02-10,MCD,93.33000183105469,94.2300033569336,92.97000122070312,94.0199966430664,72.4896240234375,0.014020184224296406,4697600
2015-02-11,MCD,94.16000366210938,94.33000183105469,93.30000305175781,94.20999908447266,72.6361083984375,0.0020207633433528827,5153900
